MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513718,1nx6-20' Honey Grove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513718,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513718, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 1513718, Composite Decking, 20","TREX, Composite Decking, 1513718, 20, 1nx6-20' Honey Grove Sq Edge - Trex Enhance Naturals Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513718.jpg,TREX_1513718_1.jpg,TREX_1513718_2.jpg,TREX_1513718_3.jpg,TREX_1513718_4.jpg,,,,,TREX_1513718_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513719,1nx6-12' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513719,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513719, 12, Industrial Product",COMPOSITE DECKING 12,"TREX, 1513719, Composite Decking, 12","TREX, Composite Decking, 1513719, 12, 1nx6-12' Honey Grove Grooved - Trex Enhance Naturals Decking","Composite Decking, 12",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,12,ft,Width,12,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513719.jpg,TREX_1513719_1.jpg,TREX_1513719_2.jpg,TREX_1513719_3.jpg,TREX_1513719_4.jpg,,,,,TREX_1513719_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513720,1nx6-16' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513720,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513720, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 1513720, Composite Decking, 16","TREX, Composite Decking, 1513720, 16, 1nx6-16' Honey Grove Grooved - Trex Enhance Naturals Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513720.jpg,TREX_1513720_1.jpg,TREX_1513720_2.jpg,TREX_1513720_3.jpg,TREX_1513720_4.jpg,,,,,TREX_1513720_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513721,1nx6-20' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513721,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513721, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 1513721, Composite Decking, 20","TREX, Composite Decking, 1513721, 20, 1nx6-20' Honey Grove Grooved - Trex Enhance Naturals Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513721.jpg,TREX_1513721_1.jpg,TREX_1513721_2.jpg,TREX_1513721_3.jpg,TREX_1513721_4.jpg,,,,,TREX_1513721_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513724,1nx6-16' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513724,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513724, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 1513724, Composite Decking, 16","TREX, Composite Decking, 1513724, 16, 1nx6-16' Tide Pool Sq Edge - Trex Enhance Basics Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513724.jpg,TREX_1513724_1.jpg,TREX_1513724_2.jpg,TREX_1513724_3.jpg,TREX_1513724_4.jpg,,,,,TREX_1513724_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513725,1nx6-20' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513725,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513725, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 1513725, Composite Decking, 20","TREX, Composite Decking, 1513725, 20, 1nx6-20' Tide Pool Sq Edge - Trex Enhance Basics Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513725.jpg,TREX_1513725_1.jpg,TREX_1513725_2.jpg,TREX_1513725_3.jpg,TREX_1513725_4.jpg,,,,,TREX_1513725_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513726,1nx6-12' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513726,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513726, 12, Industrial Product",COMPOSITE DECKING 12,"TREX, 1513726, Composite Decking, 12","TREX, Composite Decking, 1513726, 12, 1nx6-12' Tide Pool Grooved - Trex Enhance Basics Decking","Composite Decking, 12",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,12,ft,Width,12,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513726.jpg,TREX_1513726_1.jpg,TREX_1513726_2.jpg,TREX_1513726_3.jpg,TREX_1513726_4.jpg,,,,,TREX_1513726_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513727,1nx6-16' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513727,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513727, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 1513727, Composite Decking, 16","TREX, Composite Decking, 1513727, 16, 1nx6-16' Tide Pool Grooved - Trex Enhance Basics Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513727.jpg,TREX_1513727_1.jpg,TREX_1513727_2.jpg,TREX_1513727_3.jpg,TREX_1513727_4.jpg,,,,,TREX_1513727_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1513728,1nx6-20' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1513728,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1513728, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 1513728, Composite Decking, 20","TREX, Composite Decking, 1513728, 20, 1nx6-20' Tide Pool Grooved - Trex Enhance Basics Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513728.jpg,TREX_1513728_1.jpg,TREX_1513728_2.jpg,TREX_1513728_3.jpg,TREX_1513728_4.jpg,,,,,TREX_1513728_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,543076016,1nx6-16' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,543076016,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 543076016, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 543076016, Composite Decking, 16","TREX, Composite Decking, 543076016, 16, 1nx6-16' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543076016.jpg,TREX_543076016_1.jpg,TREX_543076016_2.jpg,TREX_543076016_3.jpg,TREX_543076016_4.jpg,,,,,TREX_543076016_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,543076020,1nx6-20' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,543076020,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 543076020, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 543076020, Composite Decking, 20","TREX, Composite Decking, 543076020, 20, 1nx6-20' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543076020.jpg,TREX_543076020_1.jpg,TREX_543076020_2.jpg,TREX_543076020_3.jpg,TREX_543076020_4.jpg,,,,,TREX_543076020_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,543076412,1nx6-12' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,543076412,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 543076412, 12, Industrial Product",COMPOSITE DECKING 12,"TREX, 543076412, Composite Decking, 12","TREX, Composite Decking, 543076412, 12, 1nx6-12' Cinnamon Cove Grooved - Trex Enhance Naturals Decking","Composite Decking, 12",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,12,ft,Width,12,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543076412.jpg,TREX_543076412_1.jpg,TREX_543076412_2.jpg,TREX_543076412_3.jpg,TREX_543076412_4.jpg,,,,,TREX_543076412_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,543076416,1nx6-16' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,543076416,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 543076416, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 543076416, Composite Decking, 16","TREX, Composite Decking, 543076416, 16, 1nx6-16' Cinnamon Cove Grooved - Trex Enhance Naturals Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543076416.jpg,TREX_543076416_1.jpg,TREX_543076416_2.jpg,TREX_543076416_3.jpg,TREX_543076416_4.jpg,,,,,TREX_543076416_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,543076420,1nx6-20' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,543076420,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 543076420, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 543076420, Composite Decking, 20","TREX, Composite Decking, 543076420, 20, 1nx6-20' Cinnamon Cove Grooved - Trex Enhance Naturals Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543076420.jpg,TREX_543076420_1.jpg,TREX_543076420_2.jpg,TREX_543076420_3.jpg,TREX_543076420_4.jpg,,,,,TREX_543076420_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1516870,1nx6-16' Golden Hour Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1516870,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1516870, 16, Industrial Product",COMPOSITE DECKING 16,"TREX, 1516870, Composite Decking, 16","TREX, Composite Decking, 1516870, 16, 1nx6-16' Golden Hour Sq Edge - Trex Enhance Naturals Decking","Composite Decking, 16",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,16,ft,Width,16,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1516870.jpg,TREX_1516870_1.jpg,TREX_1516870_2.jpg,TREX_1516870_3.jpg,TREX_1516870_4.jpg,,,,,TREX_1516870_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking & Railing,Composite Decking,,1516871,1nx6-20' Golden Hour Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),TREX,TREX,TREX,1516871,,Building Materials>Decking & Railing>Composite Decking,"TREX, TREX, Composite Decking, 1516871, 20, Industrial Product",COMPOSITE DECKING 20,"TREX, 1516871, Composite Decking, 20","TREX, Composite Decking, 1516871, 20, 1nx6-20' Golden Hour Sq Edge - Trex Enhance Naturals Decking","Composite Decking, 20",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking Board,Product Type,Composite Decking,,Length,20,ft,Width,20,ft,Thickness,,,Color,,,Finish,,,Material,,,Application,Decking,,Pack Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1516871.jpg,TREX_1516871_1.jpg,TREX_1516871_2.jpg,TREX_1516871_3.jpg,TREX_1516871_4.jpg,,,,,TREX_1516871_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
